['uniq_id', 'initial_sal_', 'final_sal', 'mean_salary', 'period', 'period_cond', 'job', 'job_type', 'city', 'state', 'organization_', 'org_desc', 'sector_', 'sector_level', 'benefits']
['5ec20644452674f9a264b14d9e9cbe3b', '4200000.0', '4500000.0', '4350000.0', 'year', '', 'administrative assistant ', 'full time', 'west mclean', ' va 22102', 'all', '', 'entry', 'level', '']
['5a4be5845c183659605be13e02a9bf3b', '3200000.0', '0.0', '3200000.0', 'year', '', 'administrative assistant ', 'full time', 'houston', ' tx', 'management', 'consulting services', 'administrative/clerical', '', '']
['077fe93a265710a5d7cdd341d7e8f2f5', '4000000.0', '5500000.0', '4750000.0', 'year', '', 'office mgr\xa0 ', 'full time', 'houston', ' tx', 'healthcare', 'services', 'administrative/clerical', '', '']
['5b4ca59aa1ec10053a263ebb14d64419', '1300.0', '1500.0', '1400.0', 'hour', '', 'part-time administrative assistant\xa0 ', 'full time', 'houston', ' tx', 'banking', '', 'administrative/clerical', '', '']
['462a8071a5db53dcff832463c4d1b5d8', '1300.0', '1500.0', '1400.0', 'hour', '', 'administrative assistant ', 'full time', 'irving', ' tx', 'manufacturing', '  other', 'administrative/clerical', '', '']
['e337bd0b7408115e79d638cf39ecfe10', '1700.0', '2400.0', '2050.0', 'hour', '', 'executive assistant', 'full time', 'dallas', ' tx', 'education', '', 'administrative/clerical', '', '']
['110aebf97671b151bc221fa957086869', '0.0', '4400000.0', '4400000.0', 'year', '', 'administrative assistant to ', 'full time', 'bostonma', '', 'real', 'estate property management', 'administrative/clerical', '', '']
['510d467999d320861abadd8d35b89ae8', '3120000.0', '0.0', '3120000.0', 'year', '', 'administrative assistant ', 'full time', 'austin', ' tx', 'electronics', ' components   semiconduct mfg', 'administrative/clerical', '', '']
['a7687debc316bba5df00cf67d5cdc47a', '0.0', '2600000.0', '2600000.0', 'year', '', 'service center clerk ', 'full time', 'saint louis', ' mo 63101', 'legal', 'services', 'administrative/clerical', '', '']
['e176ee6e23960bd708db47e9a8aafeee', '1500.0', '1800.0', '1650.0', 'hour', '', 'office admin ', 'full time', 'denver', ' co', 'other', 'not classified', 'administrative/clerical', '', '']
['ce02c2527042e3110631818f1c9f3d09', '1100.0', '1200.0', '1150.0', 'hour', '', 'administrative assistant ', 'full time', 'stafford', ' tx', 'other', 'not classified', 'administrative/clerical', '', '']
['02f87515b55303349bfd970faf86a75e', '1800.0', '2200.0', '2000.0', 'hour', '', 'administrative assistant ', 'full time', 'dallas', ' tx', 'insurance', '', 'administrative/clerical', '', '']
['50f16c88de4b9368d174c6c6711ba007', '0.0', '6500000.0', '6500000.0', 'year', '', 'client services admin to k', 'full time', 'bostonma', '', 'financial', 'services', 'administrative/clerical', '', '']
['62bc3d345089646cb4ea40c1e3f88860', '1400.0', '1600.0', '1500.0', 'hour', '', 'purchasing specialist ', 'full time', 'nashville', ' tn', 'retail', '', 'administrative/clerical', '', '']
['5f2158dca5e8be917e75052570d50f4c', '1300.0', '1400.0', '1350.0', 'hour', '', 'part-time receptionist ', 'full time', 'austin', ' tx', 'architectural', ' design services', 'administrative/clerical', '', '']
['01e091dcd8c5a432a8494d342bbc69d6', '2247.0', '42247.0', '22247.0', 'hour', '', 'maint mechanic ', 'full time', 'mountain top', ' pa 18707', 'food', ' beverage production', 'entry', 'level', '']
['49daa33db5d06183352fc6d86dd5ab41', '1600.0', '1650.0', '1625.0', 'hour', '', 'technical sales support coordination ', 'full time', 'whittier', ' ca', 'aerospace', ' defense', 'experienced', '(non-manager)', '']
['5de4fddbf0df8b45221a40d1dffd7e2f', '10000000.0', '11000000.0', '10500000.0', 'year', '', 'front end developer ', 'full time', 'bloomington', ' mn', 'computer', 'it services', 'it/software', 'development', '']
['9e3464d2f89542adebdaa8f5d8ce0035', '1500.0', '1500.0', '1500.0', 'hour', '', 'payroll associate', 'full time temporary', 'phoenix', ' az 85013', 'accounting', ' auditing services', 'human', 'resources', '']
['cd2c6c71619884af37468e271867b935', '8500000.0', '8500000.0', '8500000.0', 'year', '', 'hr mgr ', 'full time', 'napa', ' ca 94558', 'accounting', ' auditing services', 'human', 'resources', '']
['d8d5cf57fa078368ef79d56cf98197e9', '4000000.0', '6000000.0', '5000000.0', 'year', '', 'systems admin ', 'full time', 'lake lotawana', ' mo 64086', 'retail', '', 'experienced', '(non-manager)', '']
['ab02bd379481108e8e3945bd2e2b9932', '2000.0', '0.0', '2000.0', '', '', 'payroll processor ', 'full time', 'maitland', ' fl 32751', 'other', 'not classified', 'experienced', '(non-manager)', '']
['8d66d02130321e30dacb5d6772b17f34', '6500000.0', '8000000.0', '7250000.0', 'year', '', 'human resources', 'full time', 'shelbyville', ' in 46176', 'automotive', ' parts mfg', 'experienced', '(non-manager)', '']
['ff25e243c7d62f64b7751cfeec4f983b', '1000.0', '1500.0', '1250.0', 'hour', '', 'payroll specialist ', 'full time', 'overland park', ' ks 66211', 'staffing', 'employment agencies', 'entry', 'level', '']
['d77b8bd5426482738b1ee4a5906cd826', '10000000.0', '12500000.0', '11250000.0', 'year', '', 'hr director', 'full time', 'swedesboronj', '', 'other', 'not classified', 'human', 'resources', '']
['5ea4e2e84ca37069d634f077e221523b', '7500000.0', '8500000.0', '8000000.0', 'year', '', 'hr mgr ', 'full time', 'elkhart', ' in 46516', 'manufacturing', '  other', 'manager', '(manager/supervisor of staff)', '']
['d4d5d412f174aa6bcb8861ccc0625f77', '90000.0', '120000.0', '105000.0', '', '', 'course instructorfunction wrap', 'part time', 'multiple locations', '', 'government', ' military', 'manager', '(manager/supervisor of staff)', '']
['162c1c232b3308b1ae2251eaedb08783', '4243600.0', '4243600.0', '4243600.0', 'year', '', 'bilingual employment service specialist ', 'full time', 'vallejo', ' ca 94503', 'goodwill', 'industries', 'experienced', '(non-manager)', '']
['1452e525bb0c3353f013e175ba562058', '5000000.0', '6000000.0', '5500000.0', 'year', 'bonus', 'on-boarding specialist ', 'full time', 'manchester', ' nh 03109', 'management', 'consulting services', 'experienced', '(non-manager)', '"health', '401k"']
['b3a60daecd31fecb97a6126e611975b7', '4500000.0', '5500000.0', '5000000.0', 'year', '', 'payroll ', 'full time', 'coral gables', ' fl 33134', 'accounting', ' auditing services', 'human', 'resources', '']
['0c4a0bcda5a22519ac2f2b2013bbaaa4', '8000000.0', '9500000.0', '8750000.0', 'year', '', 'hr mgr', 'full time', 'valley forge', ' pa 19493', 'manufacturing', '  other', 'manager', '(manager/supervisor of staff)', '']
['c876ff37115f4056791377ea7166d900', '1988.0', '1988.0', '1988.0', 'hour', '', 'account mgr', 'full time temporary', 'alpharetta', ' ga 30004', 'accounting', ' auditing services', 'human', 'resources', '']
['bce57409f4c00ba302b682d2e3fe64be', '3150000.0', '0.0', '3150000.0', '', '', 'software support', 'full time', 'wilmington', ' de 19801', 'other', 'not classified', 'experienced', '(non-manager)', '']
['ffab1db81b930ccf340d554c9d0ec6ee', '4700000.0', '6000000.0', '5350000.0', 'year', '', 'full charge bookkeeper ', 'full time', 'chicago', ' il 60602', 'retail', '', 'experienced', '(non-manager)', '']
['d0e9496ed5c55027bace76bb872f1fb4', '0.0', '1475.0', '1475.0', 'hour', '', 'emergency medical tech ', 'full time', 'cincinnati', ' oh 45232', 'healthcare', 'services', 'entry', 'level', '']
['e395c241018b881233f96b0eae37a194', '13000000.0', '19500000.0', '16250000.0', 'year', '', 'vdc director', 'full time', 'cincinnati', ' oh 45226', 'computer', 'it services', 'general/other:', 'it/software development', '']
['dbb4d035e98abd5d9e9eb392949c50d8', '2200.0', '2600.0', '2400.0', 'hour', 'vehicle', 'industrial crane tech ', 'full time', 'cincinnati', ' oh', 'all', '', 'experienced', '(non-manager)', 'gas card+great benefits+ot after 8 hours worked per day+cell']
['d676262f3dbd729b25a8579442d71805', '401.0', '0.0', '401.0', '', '', 'maint coordinator ', 'full time', 'covington', ' ky', 'manufacturing', '  other', 'experienced', '(non-manager)', '']
['2d28d8e47c25ea5d850c1cafafb7a21c', '5800000.0', '6300000.0', '6050000.0', 'year', '', 'quality supervisor ', 'full time', 'cincinnati', ' oh', 'manufacturing', '  other', 'quality', 'assurance/safety', '']
['404072054a6e6b69c4f2524f1308cab2', '1300.0', '2000.0', '1650.0', 'hour', '', 'hvac service dispatcher', 'full time', 'milford', ' oh 45150', 'all', '', 'entry', 'level', '']
['bac00bc87ebc515d1eed4520f0d7e3dc', '8500000.0', '9500000.0', '9000000.0', 'year', '', 'mechanical design mgr ', 'full time', 'cincinnati', ' oh 45201', 'manufacturing', '  other', 'manager', '(manager/supervisor of staff)', '']
['37997e160b6913cf9560cdd15c892dbd', '9000000.0', '10000000.0', '9500000.0', 'year', '', 'erp supply chain', 'full time', 'cincinnati', ' oh', 'all', '', 'experienced', '(non-manager)', 'relocation + benefits']
['0fab2d4d7ded5801843ea45a971b0529', '0.0', '1000.0', '1000.0', 'hour', '', 'data entry ', 'part time', 'cincinnati', ' oh 45215', 'construction', '  industrial facilities  infrastructure', 'entry', 'level', '']
['b402e5df18b49e9692d89070028d6cc6', '1000.0', '1200.0', '1100.0', 'hour', 'healt', 'warehouse associate ', 'full time', 'west chester', ' oh', 'wholesale', 'trade impt expt', 'entry', 'level', '"insurance', ' short term disability', ' long term disability"']
['f98645d59008e841ad6ce568b429a58e', '3500000.0', '3500000.0', '3500000.0', 'year', 'commission', 'logistics account rep ', 'full time', 'cincinnati', ' oh 45240', 'transpt', ' stage   materials', 'entry', 'level', '']
['c3953130181c2cc86ac2340809970351', '4500000.0', '5500000.0', '5000000.0', 'year', '', 'accounting leadership development program ', 'full time', 'cincinnati', ' oh 45242', 'accounting', ' auditing services', 'entry', 'level', '']
['24227f14c02f43862d83089d3fb90da9', '1000.0', '1200.0', '1100.0', 'hour', '', 'accounting clerk', 'full time', 'cincinnati', ' oh', 'retail', '', 'entry', 'level', '']
['94d8c3af2b9b88e85c887ed3ee2d80e7', '2900000.0', '0.0', '2900000.0', 'year', '', 'home coordinator', 'full time', 'cincinnati', ' oh 45224', 'healthcare', 'services', 'manager', '(manager/supervisor of staff)', '']
['8512cd2b1768232952848cac078f494a', '1250.0', '1300.0', '1275.0', 'hour', '', 'experienced machine operator', 'full time', 'cherry grove', ' oh 45245', 'allconsumer', 'packaged goods manufacturingmanufacturing   other', 'manufacturing/production/operations', '', '']
['ed8a7231e1978752773b751b9da27f3e', '9000000.0', '11500000.0', '10250000.0', 'year', '', 'clinical consultant ', 'full time', 'chicago', ' il 60601', 'management', 'consulting services', 'experienced', '(non-manager)', '']
['b9b1a446d9840b6e43e2ce1a6af5e31a', '2500000.0', '3500000.0', '3000000.0', 'year', 'base', 'inside sales rep ', 'full time', 'cincinnati', ' oh 45216', 'automotive', 'sales  repair services', 'entry', 'level', 'on experience']
['3054f324544ab4df4b5af5d0d471fafc', '4000000.0', '5500000.0', '4750000.0', 'year', '', 'hvac installer ', 'full time', 'cincinnati', ' oh 45211', 'energy', ' utilities', 'experienced', '(non-manager)', '']
['459a56779e12dd6e5a007bc6d99808c9', '7000000.0', '7000000.0', '7000000.0', 'year', 'bonu', 'civil engineer ', 'full time', 'cincinnati', ' oh 45241', 'engineering', 'services', 'experienced', '(non-manager)', 'potential']
['4637c93492e15907fa929288bda4b8b5', '9000000.0', '12000000.0', '10500000.0', 'year', 'bonu', 'sr full stack developer ', 'full time', 'cincinnati', ' oh 45201', 'computer', 'it services', 'experienced', '(non-manager)', '']
['cb9eaa8b9f1cdf4032b73857ca45142d', '1300.0', '1500.0', '1400.0', 'hour', '', 'administrive', 'full time', 'cincinnati', ' oh 45212', 'computer', 'software', 'experienced', '(non-manager)', '']
['4ce7644877dba98cea70e3149824c74c', '15000000.0', '0.0', '15000000.0', 'year', '', 'regional salesperson ', 'full time', 'cincinnati', ' oh', 'insurance', '', 'experienced', '(non-manager)', '']
['4bd0d81f55895a23fed19e1c7940d39b', '3200000.0', '3800000.0', '3500000.0', 'year', 'profi', 'laboratory tech ', 'full time', 'cincinnati', ' oh 45204', 'chemicals', 'petro chemicals', 'entry', 'level', '"sharing', ' bonus"']
['21ef022f45ac83c6b2aa21b4d63a9b17', '1600.0', '1900.0', '1750.0', 'hour', 'ful', 'commercial service tech ', 'full time', 'cincinnati', ' oh 45220', 'manufacturing', '  other', 'entry', 'level', '"benefits', ' company vehicle and more"']
['240439cfff15715c5fd00ec3f150419e', '1200.0', '1200.0', '1200.0', 'hour', '', 'call center rep ', 'full time', 'newport', ' ky 41071', 'travel', ' transptation  tourism', 'entry', 'level', '']
['0c08133669e4f53933fb6f716cf06622', '5500000.0', '15000000.0', '10250000.0', 'year', 'salar', 'regional sales rep', 'full time', 'cincinnati', ' oh 45202', 'manufacturing', '  other', 'experienced', '(non-manager)', '"plus uncapped commissions', ' paid expenses', ' 401k with company % match', ' medical and more"']
['174fe576a2e4102498c157991dcd38ea', '1150.0', '1200.0', '1175.0', 'hour', '', 'dispatcher ', 'full time', 'newport', ' ky 41071', 'travel', ' transptation  tourism', 'entry', 'level', '']
['0a9c31b4d5600e55e6102e2e7ddc3e4b', '2500000.0', '3500000.0', '3000000.0', 'year', 'base', 'inside sales rep ', 'full time', 'cincinnati', ' oh 45216', 'automotive', 'sales  repair services', 'entry', 'level', 'on experience']
['6fed8cafd151e198a713a8e6ffae2310', '1500.0', '1800.0', '1650.0', 'hour', 'benefit', 'chemical operator ', 'full time', 'cincinnati', ' oh 45232', 'biotechnology', 'pharmaceuticals', 'experienced', '(non-manager)', 'and overtime']
['5a93ce6b005a49bed83970446ee44f83', '3500.0', '3500.0', '3500.0', 'hour', '', 'business analyst ', 'full time temporary', 'chicago', ' il 60602', 'banking', '', 'accounting/finance/insurance', '', '']
['e35df1bdaeaf30537869555f878fd149', '7000.0', '8000.0', '7500.0', 'year', '', 'process mapping analysts ', 'full time', 'cincinnati', ' oh 45201', 'all', '', 'experienced', '(non-manager)', '']
['27fb941bcaade806479968da1e88e633', '7500000.0', '9000000.0', '8250000.0', 'year', 'grea', 'bilingual accounting mgr ', 'full time', 'chicago', ' il 60609', 'electronics', ' components   semiconduct mfg', 'manager', '(manager/supervisor of staff)', '"benefits package', ' bonus potential', ' interview support"']
['c87996f53febe5831502936a023422af', '4000000.0', '5500000.0', '4750000.0', 'year', '', 'account executive ', 'full time', 'chicago', ' il 60606', 'computer', 'it services', 'entry', 'level', '']
['23d59602ade1104ca16fec033fb6235d', '10000000.0', '20000000.0', '15000000.0', 'year', '', 'sr network engineer ', 'full time', 'chicago', ' il 60603', 'financial', 'services', 'experienced', '(non-manager)', '']
['fee44da1aa910d621f179d89be53057c', '1700.0', '1850.0', '1775.0', 'hour', 'potentia', 'systems support specialist ', 'full time', 'cincinnati', ' oh 45240', 'energy', ' utilities', 'experienced', '(non-manager)', 'commissions with experience']
['bcc9909fa0e41d30a9bddc1a7ab4cc17', '1300.0', '1500.0', '1400.0', 'hour', '', 'customer service support analyst ', 'full time', 'cincinnati', ' oh 45242', 'computer', 'it services', 'customer', 'support/client care', '']
['5310eafc4a142affdd10ab50de2c1cca', '1500.0', '1800.0', '1650.0', 'hour', 'overtim', 'chemical operator', 'full time', 'cincinnati', ' oh', 'biotechnology', 'pharmaceuticals', 'experienced', '(non-manager)', 'and benefits']
['905e9e0b827bde830fbb401707dc6af4', '0.0', '6000000.0', '6000000.0', 'year', '', 'electricial service mgr ', 'full time', 'cincinnati', ' oh 45215', 'construction', '  industrial facilities  infrastructure', 'manager', '(manager/supervisor of staff)', '']
['28f7367f5f9be4e6bdcf68bb7c602c08', '4500000.0', '6800000.0', '5650000.0', 'year', '', 'production supervisor ', 'full time', 'cincinnati', ' oh', 'manufacturing', '  other', 'manufacturing/production/operations', '', '']
['b5838e6822ee1ffd9174d41ba9ae7b9b', '1400.0', '1600.0', '1500.0', 'hour', '', 'auto damage field inspector ', 'full time', 'cincinnati', ' oh', 'allautomotive', ' parts mfgtravel  transptation  tourism', 'quality', 'assurance/safety', '']
['4a65f0199487728cc762abd524237360', '1175.0', '1275.0', '1225.0', 'hour', 'medica', 'warehouse ', 'full time', 'cincinnati', ' oh', 'transpt', ' stage   materials', 'entry', 'level', 'dental']
['9743d9bdcaea4c3a827df5053c74a890', '11000000.0', '15000000.0', '13000000.0', 'year', '', 'sr salesforce developer ', 'full time', 'chicago', ' il 60606', 'computer', 'it services', 'experienced', '(non-manager)', '']
['89f0aa8bbc99eb1d0254882832e3c490', '7000000.0', '10000000.0', '8500000.0', 'year', '', 'commercial property mgr ', 'full time', 'chicago', ' il 60601', 'real', 'estate property management', 'experienced', '(non-manager)', '']
['292810c8b37005b3b49f84c790110594', '2325.0', '2521.0', '2423.0', 'hour', '', 'journeyman electrician ', 'full time', 'cincinnati', ' oh', 'manufacturing', '  other', 'engineering', '', '']
